                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.80642,                0.60785,                0.94425,                0.56993,                 0.3218,                 0.3428,                0.20076,                 1.0268,                 1.0223,                 1.0684,              0.0004964,              0.0004964,              0.0004964
                    155,                0.79559,                0.56737,                0.92452,                 0.5277,                0.32441,                0.33594,                0.20794,                 1.0121,                 1.0396,                 1.0563,             0.00049497,             0.00049497,             0.00049497
                    156,                0.73257,                0.56053,                 0.9282,                0.52575,                 0.3342,                0.31991,                0.19216,                 1.0306,                 1.0441,                 1.0573,             0.00049355,             0.00049355,             0.00049355
                    157,                0.77861,                0.58074,                0.92794,                0.53258,                0.30363,                0.31628,                0.18965,                 1.0354,                 1.0744,                 1.0618,             0.00049213,             0.00049213,             0.00049213
                    158,                0.76391,                0.55333,                0.92188,                0.48295,                0.34513,                0.33849,                0.19923,                 1.0388,                 1.1036,                 1.0675,             0.00049071,             0.00049071,             0.00049071
                    159,                0.75329,                0.57546,                0.93992,                0.58454,                0.30065,                0.31065,                0.19025,                 1.0411,                 1.0629,                 1.0694,             0.00048928,             0.00048928,             0.00048928
                    160,                0.79634,                0.59335,                0.95185,                0.53403,                 0.2912,                0.31571,                  0.188,                 1.0438,                   1.06,                 1.0715,             0.00048786,             0.00048786,             0.00048786
                    161,                0.76599,                0.57562,                0.91837,                0.47931,                0.33157,                0.33019,                0.19282,                 1.0287,                  1.092,                 1.0606,             0.00048644,             0.00048644,             0.00048644
                    162,                0.74481,                0.55942,                0.93999,                0.61954,                0.33029,                0.35016,                0.20253,                 1.0217,                 1.0656,                 1.0644,             0.00048502,             0.00048502,             0.00048502
                    163,                0.75795,                0.58676,                0.93031,                0.50116,                 0.3301,                0.33679,                0.21029,                 1.0107,                 1.0537,                 1.0576,             0.00048359,             0.00048359,             0.00048359
                    164,                0.72677,                0.53238,                0.93729,                0.43626,                0.33199,                0.31824,                0.19131,                 1.0199,                 1.0454,                 1.0684,             0.00048217,             0.00048217,             0.00048217
                    165,                0.75848,                 0.5366,                0.93456,                0.66807,                0.29954,                 0.3297,                0.20806,                 1.0139,                 1.0186,                 1.0611,             0.00048075,             0.00048075,             0.00048075
                    166,                0.73736,                0.54482,                0.94364,                0.38271,                0.36416,                0.33106,                0.19955,                 1.0184,                 1.0035,                 1.0668,             0.00047933,             0.00047933,             0.00047933
                    167,                0.76939,                0.55031,                0.93821,                 0.5446,                0.29947,                0.32797,                0.20603,                 1.0044,                 1.0105,                 1.0669,             0.00047791,             0.00047791,             0.00047791
                    168,                0.76709,                0.55276,                0.92422,                 0.4337,                 0.3409,                0.33681,                0.20666,                 1.0272,                  1.018,                 1.0751,             0.00047648,             0.00047648,             0.00047648
                    169,                0.74951,                0.55258,                0.92952,                0.41238,                0.38154,                0.31917,                0.18976,                 1.0196,                 1.0311,                 1.0704,             0.00047506,             0.00047506,             0.00047506
                    170,                0.74355,                0.52896,                0.92353,                0.48693,                0.31857,                0.31968,                 0.1964,                 1.0161,                 1.0388,                 1.0607,             0.00047364,             0.00047364,             0.00047364
                    171,                0.74237,                0.54179,                0.90587,                0.49815,                0.31338,                0.33507,                0.21229,                 1.0145,                 1.0222,                 1.0647,              0.0004727,              0.0004727,              0.0004727
                    172,                0.70663,                0.51797,                0.91401,                0.58205,                 0.2996,                0.31669,                0.20063,                 1.0119,                 1.0156,                 1.0583,             0.00047128,             0.00047128,             0.00047128
                    173,                0.74433,                0.54118,                0.93009,                0.58538,                0.33316,                0.34467,                0.21816,                 1.0111,                 1.0176,                 1.0608,             0.00046986,             0.00046986,             0.00046986
                    174,                0.73323,                0.52569,                0.92051,                0.50617,                0.33331,                0.32725,                0.20501,                 1.0247,                 1.0465,                 1.0656,             0.00046844,             0.00046844,             0.00046844
                    175,                0.77509,                0.56443,                0.93491,                0.56237,                0.29963,                0.32499,                0.20996,                 1.0097,                 1.0199,                 1.0517,             0.00046702,             0.00046702,             0.00046702
                    176,                0.72862,                0.50373,                0.91802,                 0.5787,                0.32854,                0.34081,                0.21086,                   1.02,                 1.0093,                 1.0693,             0.00046561,             0.00046561,             0.00046561
                    177,                0.72374,                0.53073,                0.92726,                0.61256,                0.30047,                0.34423,                 0.2094,                 1.0189,                 1.0262,                 1.0632,             0.00046419,             0.00046419,             0.00046419
                    178,                 0.7452,                0.55201,                 0.9305,                0.67655,                0.33058,                0.34088,                0.21324,                 1.0118,                 1.0287,                 1.0591,             0.00046277,             0.00046277,             0.00046277
                    179,                0.70408,                0.48887,                0.92425,                0.58544,                0.32105,                0.34527,                0.20822,                 1.0311,                 1.0456,                  1.067,             0.00046135,             0.00046135,             0.00046135
                    180,                0.73483,                0.55614,                0.93024,                0.47221,                0.37753,                0.32854,                0.20723,                 1.0201,                 1.0485,                 1.0645,             0.00045993,             0.00045993,             0.00045993
                    181,                0.70702,                0.52677,                0.92296,                0.46412,                0.32597,                0.31018,                0.19311,                0.99641,                 1.0799,                 1.0499,             0.00045851,             0.00045851,             0.00045851
                    182,                0.71215,                0.50766,                0.92707,                0.43207,                0.33968,                0.32041,                0.20086,                 1.0174,                 1.0411,                 1.0559,             0.00045709,             0.00045709,             0.00045709
                    183,                 0.7187,                0.52819,                0.93382,                0.40289,                0.31586,                0.32822,                0.20203,                 1.0077,                 1.0357,                 1.0619,             0.00045567,             0.00045567,             0.00045567
                    184,                0.77648,                0.58537,                0.93965,                0.54948,                0.33033,                0.33736,                0.21297,                  1.008,                0.98144,                 1.0513,             0.00045425,             0.00045425,             0.00045425
                    185,                0.74224,                0.52136,                0.93115,                0.63671,                0.32094,                0.35337,                0.22099,                 1.0021,                0.98065,                 1.0508,             0.00045283,             0.00045283,             0.00045283
                    186,                0.73227,                0.51902,                0.92083,                0.47752,                0.31307,                 0.3229,                0.20259,                 1.0172,                 1.0408,                 1.0635,             0.00045141,             0.00045141,             0.00045141
                    187,                0.71957,                0.59804,                0.92403,                0.49732,                 0.3112,                0.31926,                0.19678,                  1.018,                 1.0539,                 1.0634,             0.00044999,             0.00044999,             0.00044999
                    188,                0.73463,                0.54647,                 0.9126,                0.58782,                0.33339,                0.33193,                0.20348,                 1.0177,                  1.095,                  1.061,             0.00044857,             0.00044857,             0.00044857
                    189,                0.74604,                0.53613,                0.91709,                 0.4609,                0.35116,                0.34637,                0.21977,                 1.0125,                 1.0078,                   1.06,             0.00044715,             0.00044715,             0.00044715
                    190,                0.73775,                 0.5145,                0.93092,                 0.5359,                0.35667,                0.36546,                0.21474,                 1.0122,                  1.022,                 1.0663,             0.00044573,             0.00044573,             0.00044573
                    191,                0.71352,                0.50279,                0.91896,                0.55957,                0.35208,                0.34451,                0.20286,                 1.0123,                  1.031,                 1.0617,             0.00044431,             0.00044431,             0.00044431
                    192,                0.68125,                0.49724,                0.90683,                0.65988,                0.29681,                0.33058,                  0.201,                 1.0189,                 1.0726,                 1.0631,              0.0004429,              0.0004429,              0.0004429
                    193,                0.76497,                 0.5391,                0.93579,                0.51566,                0.31656,                0.33709,                0.20818,                 1.0018,                  1.052,                 1.0507,             0.00044148,             0.00044148,             0.00044148
                    194,                0.71936,                0.48816,                0.92413,                0.44723,                0.35641,                0.33328,                0.20911,                 1.0127,                  1.035,                 1.0612,             0.00044006,             0.00044006,             0.00044006
                    195,                0.69042,                0.50852,                0.91395,                0.55195,                0.31743,                0.32933,                0.20792,                 1.0144,                 1.0045,                 1.0671,             0.00043864,             0.00043864,             0.00043864
                    196,                 0.6896,                0.48991,                0.91386,                0.48889,                 0.3452,                0.33175,                0.20465,                 1.0209,                 1.0564,                 1.0663,             0.00043722,             0.00043722,             0.00043722
                    197,                0.71058,                 0.5082,                0.91489,                0.53894,                0.34888,                0.32878,                0.20004,                 1.0332,                 1.0677,                 1.0769,              0.0004358,              0.0004358,              0.0004358
                    198,                0.74223,                0.51854,                0.92928,                0.49268,                0.35373,                0.32539,                0.19365,                  1.021,                 1.0419,                 1.0601,             0.00043438,             0.00043438,             0.00043438
                    199,                0.74333,                0.51162,                0.92672,                0.59607,                0.30635,                0.32995,                0.20073,                 1.0209,                 1.0715,                 1.0698,             0.00043296,             0.00043296,             0.00043296
                    200,                0.72722,                 0.5348,                0.91891,                0.53266,                0.36797,                0.33071,                0.20068,                 1.0217,                 1.0603,                 1.0711,             0.00043154,             0.00043154,             0.00043154
                    201,                0.65276,                0.48218,                0.89471,                0.39991,                0.35728,                0.32884,                0.20402,                 1.0271,                 1.0686,                 1.0774,             0.00043012,             0.00043012,             0.00043012
                    202,                0.65753,                0.49012,                0.91537,                0.51554,                0.34851,                0.33154,                0.20889,                 1.0126,                 1.0454,                 1.0669,              0.0004287,              0.0004287,              0.0004287
                    203,                0.69021,                0.49428,                0.90475,                0.51484,                0.33773,                0.32096,                0.19375,                 1.0149,                 1.0637,                 1.0606,             0.00042728,             0.00042728,             0.00042728
                    204,                0.68919,                0.49701,                0.91836,                0.54578,                0.35248,                0.31875,                0.20095,                 1.0152,                 1.0568,                 1.0612,             0.00042586,             0.00042586,             0.00042586
                    205,                0.70362,                0.50893,                0.91701,                0.55903,                0.33434,                 0.3147,                0.19607,                 1.0197,                 1.0584,                 1.0648,             0.00042444,             0.00042444,             0.00042444
                    206,                0.70296,                0.51025,                0.91137,                0.45828,                0.32456,                0.31476,                0.19694,                  1.014,                 1.0569,                 1.0637,             0.00042302,             0.00042302,             0.00042302
                    207,                0.66786,                0.45261,                0.92254,                0.46899,                0.30734,                0.31409,                0.18385,                 1.0204,                 1.0607,                 1.0671,              0.0004216,              0.0004216,              0.0004216
                    208,                0.69732,                0.47932,                0.90893,                0.42124,                0.36486,                0.32368,                0.19405,                 1.0181,                 1.0366,                 1.0686,             0.00042018,             0.00042018,             0.00042018
                    209,                0.70903,                0.50212,                0.92192,                0.43369,                0.34171,                0.31457,                0.19195,                 1.0142,                 1.0571,                 1.0613,             0.00041817,             0.00041817,             0.00041817
                    210,                0.69942,                0.49584,                0.91329,                0.50601,                0.30279,                0.31782,                0.19199,                 1.0074,                 1.0169,                 1.0677,             0.00041675,             0.00041675,             0.00041675
                    211,                0.67537,                0.47964,                0.91679,                0.45621,                0.30632,                0.30348,                0.18995,                0.99029,                 1.0239,                 1.0557,             0.00041533,             0.00041533,             0.00041533
                    212,                0.69583,                0.50249,                0.91731,                0.38317,                0.34929,                0.31664,                0.19568,                0.99892,                  1.031,                  1.054,              0.0004139,              0.0004139,              0.0004139
                    213,                0.69933,                 0.4809,                0.91525,                0.29773,                0.37531,                0.32775,                0.19643,                 1.0162,                 1.0422,                 1.0659,             0.00041248,             0.00041248,             0.00041248
                    214,                0.69382,                0.46535,                0.91125,                0.52272,                0.29362,                0.31742,                0.19731,                 1.0065,                 1.0502,                 1.0551,             0.00041106,             0.00041106,             0.00041106
                    215,                0.65332,                0.47166,                0.90512,                0.67327,                0.31756,                0.34168,                  0.211,                 1.0055,                 1.0291,                 1.0525,             0.00040964,             0.00040964,             0.00040964
                    216,                0.70273,                0.48468,                0.88395,                0.36387,                0.36377,                0.30826,                0.19461,                 1.0127,                 1.0611,                 1.0565,             0.00040822,             0.00040822,             0.00040822
                    217,                0.66044,                0.45373,                0.89052,                0.48954,                0.29625,                0.28773,                0.18087,                 1.0031,                 1.0454,                 1.0544,             0.00040679,             0.00040679,             0.00040679
                    218,                0.71483,                0.51266,                0.91822,                    0.6,                 0.3042,                0.33074,                0.21059,                 1.0077,                 1.0315,                 1.0565,             0.00040537,             0.00040537,             0.00040537
                    219,                0.68072,                0.46483,                 0.9167,                0.48876,                0.32393,                0.32626,                0.20369,                 1.0139,                 1.0614,                 1.0664,             0.00040395,             0.00040395,             0.00040395
                    220,                0.65963,                0.44179,                0.89521,                0.51975,                0.38096,                 0.3105,                 0.1841,                 1.0115,                 1.0798,                 1.0651,             0.00040253,             0.00040253,             0.00040253
                    221,                0.69023,                0.47415,                0.91264,                0.63098,                0.29039,                0.31961,                0.20158,                 1.0016,                 1.0216,                 1.0512,              0.0004011,              0.0004011,              0.0004011
                    222,                0.68172,                0.49146,                0.90504,                0.56428,                0.33605,                0.33222,                0.20503,                0.99759,                0.99705,                 1.0518,             0.00039968,             0.00039968,             0.00039968
                    223,                0.68363,                0.46238,                0.92459,                 0.5674,                 0.3256,                0.33379,                0.20147,                 1.0037,                  1.061,                 1.0492,             0.00039826,             0.00039826,             0.00039826
                    224,                0.68376,                0.47133,                0.88502,                0.48136,                0.32088,                0.31942,                0.20058,                 1.0134,                 1.0496,                 1.0551,             0.00039684,             0.00039684,             0.00039684
                    225,                  0.671,                0.47394,                0.91889,                 0.5604,                0.32487,                0.33134,                0.20963,                0.99943,                 1.0399,                 1.0494,             0.00039542,             0.00039542,             0.00039542
                    226,                0.67563,                0.49438,                0.91149,                0.62624,                0.28622,                0.31096,                0.19758,                 1.0082,                 1.0243,                 1.0571,             0.00039399,             0.00039399,             0.00039399
                    227,                0.70177,                0.48468,                0.91092,                0.61435,                0.29495,                0.30371,                0.18172,                 1.0072,                 1.0767,                 1.0616,             0.00039257,             0.00039257,             0.00039257
                    228,                 0.6851,                0.45664,                0.90357,                0.47468,                0.34418,                0.32877,                0.19767,                 1.0116,                 1.0581,                 1.0695,             0.00039115,             0.00039115,             0.00039115
                    229,                0.68798,                0.46428,                0.90833,                0.31584,                0.36461,                0.30109,                0.18033,                 1.0267,                 1.0393,                 1.0725,             0.00038973,             0.00038973,             0.00038973
                    230,                0.62707,                0.42944,                0.89344,                0.43994,                0.36363,                0.30577,                0.19281,                 1.0168,                  1.029,                 1.0616,              0.0003883,              0.0003883,              0.0003883
                    231,                0.65809,                0.44102,                0.88268,                0.45368,                0.34325,                0.30828,                0.19377,                 1.0105,                 1.0185,                 1.0557,             0.00038688,             0.00038688,             0.00038688
                    232,                0.65155,                0.42312,                 0.8849,                 0.5399,                0.33243,                0.31565,                0.19973,                 1.0024,                 1.0142,                 1.0469,             0.00038546,             0.00038546,             0.00038546
                    233,                0.67601,                0.47819,                0.90099,                 0.6743,                0.28641,                0.32389,                0.19225,                0.99667,                 1.0143,                 1.0502,             0.00038404,             0.00038404,             0.00038404
                    234,                 0.6393,                0.44451,                0.89192,                0.44235,                0.33377,                0.31729,                0.19414,                 1.0065,                 1.0126,                 1.0645,             0.00038261,             0.00038261,             0.00038261
                    235,                0.66376,                 0.4389,                0.88089,                 0.5101,                0.29729,                0.32342,                0.19844,                 1.0041,                  1.041,                 1.0626,             0.00038119,             0.00038119,             0.00038119
                    236,                0.63976,                0.46375,                0.89606,                0.55919,                0.32015,                0.32828,                0.20655,                 1.0138,                  1.023,                 1.0695,             0.00037977,             0.00037977,             0.00037977
                    237,                0.64388,                0.45872,                0.89306,                 0.5746,                0.32162,                0.32439,                0.20783,                 1.0068,                0.99589,                 1.0682,             0.00037835,             0.00037835,             0.00037835
                    238,                0.69675,                0.48525,                0.89977,                0.44127,                0.35169,                0.32491,                0.19899,                  1.001,                 1.0254,                 1.0591,             0.00037693,             0.00037693,             0.00037693
                    239,                0.64014,                0.45084,                0.88838,                0.53181,                0.30238,                0.33018,                0.20446,                0.99303,                 0.9993,                 1.0571,             0.00037618,             0.00037618,             0.00037618
                    240,                 0.6417,                 0.4546,                0.90495,                0.49434,                 0.3604,                0.35231,                0.20974,                0.99245,                 1.0081,                 1.0583,             0.00037476,             0.00037476,             0.00037476
                    241,                0.64086,                0.44848,                0.88914,                0.55587,                0.32874,                0.31319,                0.19413,                 1.0111,                  1.035,                 1.0632,             0.00037334,             0.00037334,             0.00037334
                    242,                0.67621,                 0.4627,                0.89535,                0.56819,                 0.3028,                0.31573,                0.19285,                0.99669,                 1.0176,                  1.052,             0.00037193,             0.00037193,             0.00037193
                    243,                0.64659,                0.46466,                0.89426,                0.49522,                 0.3142,                0.31654,                 0.1973,                 1.0037,                 1.0364,                 1.0579,             0.00037051,             0.00037051,             0.00037051
                    244,                0.66038,                0.45271,                0.89488,                0.44435,                0.34255,                0.31334,                0.19779,                0.99155,                 1.0295,                 1.0476,             0.00036909,             0.00036909,             0.00036909
                    245,                0.65193,                0.44786,                0.88739,                0.43356,                0.36476,                0.32486,                0.20485,                0.99051,                 1.0474,                 1.0512,             0.00036767,             0.00036767,             0.00036767
                    246,                 0.6411,                0.45965,                0.89176,                0.51191,                0.35009,                0.33683,                0.20048,                0.98491,                 1.0539,                 1.0508,             0.00036625,             0.00036625,             0.00036625
                    247,                0.63876,                0.42758,                0.90443,                0.50477,                0.32833,                0.31975,                0.19115,                0.99447,                 1.0603,                   1.05,             0.00036483,             0.00036483,             0.00036483
                    248,                0.61121,                0.43003,                0.89812,                0.64046,                0.30011,                0.33089,                0.19886,                0.99488,                 1.0674,                 1.0542,             0.00036341,             0.00036341,             0.00036341
                    249,                0.65607,                0.44589,                0.88694,                0.52292,                0.34321,                 0.3504,                0.20666,                0.98968,                 1.0337,                 1.0541,             0.00036199,             0.00036199,             0.00036199
                    250,                0.62169,                0.42368,                0.88875,                0.37683,                0.35297,                0.33008,                0.20466,                0.98926,                0.99719,                 1.0549,             0.00036057,             0.00036057,             0.00036057
                    251,                0.63637,                0.44827,                0.88949,                0.59227,                0.31248,                0.32892,                0.20013,                 1.0017,                 1.0031,                 1.0617,             0.00035915,             0.00035915,             0.00035915
                    252,                0.64807,                0.43024,                0.90948,                0.49128,                 0.3325,                0.32502,                0.19174,                  1.008,                 1.0148,                 1.0745,             0.00035773,             0.00035773,             0.00035773
                    253,                0.61536,                0.42841,                0.88171,                0.46291,                 0.3435,                0.33024,                0.19638,                0.99879,                 1.0592,                 1.0616,             0.00035631,             0.00035631,             0.00035631
                    254,                0.60782,                0.43963,                0.88397,                0.58228,                0.31292,                0.33327,                0.20234,                0.98844,                 1.0401,                 1.0554,             0.00035489,             0.00035489,             0.00035489
                    255,                 0.6676,                 0.4787,                0.91319,                0.58464,                0.29512,                0.34087,                0.20514,                 1.0003,                 1.0412,                 1.0627,             0.00035347,             0.00035347,             0.00035347
                    256,                0.65918,                0.46666,                0.90986,                0.45423,                0.31096,                 0.3247,                 0.1967,                 1.0025,                 1.0377,                 1.0704,             0.00035205,             0.00035205,             0.00035205
                    257,                0.64323,                0.45152,                0.88787,                0.51751,                0.30659,                0.33178,                 0.2018,                 1.0117,                 1.0353,                 1.0754,             0.00035063,             0.00035063,             0.00035063
                    258,                0.63699,                0.43957,                0.89886,                0.60653,                0.31653,                0.32295,                0.19539,                 1.0054,                 1.0543,                 1.0707,             0.00034921,             0.00034921,             0.00034921
                    259,                0.64536,                0.42049,                 0.8917,                0.60964,                0.31352,                0.33235,                 0.2112,                 1.0016,                 1.0217,                 1.0735,              0.0003478,              0.0003478,              0.0003478
                    260,                0.63571,                0.46903,                0.89544,                0.44508,                0.35808,                0.32865,                0.19869,                 1.0033,                 1.0426,                 1.0712,             0.00034638,             0.00034638,             0.00034638
                    261,                 0.6283,                0.42683,                 0.8928,                0.72127,                0.26739,                0.33005,                0.20225,                 1.0101,                 1.0379,                  1.064,             0.00034496,             0.00034496,             0.00034496
                    262,                0.63382,                0.43592,                0.88948,                0.57551,                0.32984,                 0.3285,                0.19742,                 1.0106,                 1.0576,                 1.0588,             0.00034354,             0.00034354,             0.00034354
                    263,                0.61508,                0.42864,                0.89703,                0.60795,                0.29754,                  0.337,                0.20896,                 1.0072,                 1.0446,                 1.0621,             0.00034212,             0.00034212,             0.00034212
                    264,                0.62295,                0.44724,                0.90633,                0.49863,                0.32029,                0.32634,                0.19924,                 1.0014,                  1.037,                 1.0629,              0.0003407,              0.0003407,              0.0003407
                    265,                 0.6379,                0.42445,                0.88865,                 0.4661,                0.32861,                0.31568,                0.19654,                 1.0073,                 1.0446,                 1.0718,             0.00033928,             0.00033928,             0.00033928
                    266,                0.61479,                0.43799,                0.90048,                 0.5918,                0.32966,                0.31598,                0.19382,                0.99805,                 1.0389,                 1.0709,             0.00033786,             0.00033786,             0.00033786
                    267,                0.62194,                 0.4335,                0.90456,                0.58681,                0.29798,                0.32025,                0.20098,                 1.0024,                 1.0586,                 1.0668,             0.00033644,             0.00033644,             0.00033644
                    268,                0.60168,                0.40107,                0.89439,                 0.6388,                0.27385,                0.33583,                0.20959,                 1.0068,                 1.0655,                  1.073,             0.00033578,             0.00033578,             0.00033578
                    269,                0.60232,                0.41904,                0.87228,                0.48968,                0.31315,                0.31965,                0.20199,                 1.0099,                  1.069,                 1.0675,             0.00033436,             0.00033436,             0.00033436
                    270,                0.64817,                0.44304,                0.90629,                0.46423,                0.32108,                0.31375,                0.19892,                 1.0095,                 1.0647,                 1.0686,             0.00033295,             0.00033295,             0.00033295
                    271,                0.61004,                0.42414,                0.87234,                0.53775,                0.31042,                0.33165,                0.20825,                 1.0095,                 1.0588,                 1.0688,             0.00033153,             0.00033153,             0.00033153
                    272,                0.63275,                0.41905,                0.88818,                0.61345,                 0.3101,                0.33159,                0.20939,                  1.016,                 1.0419,                  1.072,             0.00033011,             0.00033011,             0.00033011
                    273,                0.62925,                0.42958,                0.90539,                0.62945,                0.27789,                0.32138,                0.20147,                 1.0051,                 1.0513,                 1.0733,              0.0003287,              0.0003287,              0.0003287
                    274,                0.59027,                0.43296,                0.88235,                0.65627,                 0.3042,                0.33305,                0.20224,                 1.0078,                 1.0681,                 1.0866,             0.00032728,             0.00032728,             0.00032728
                    275,                0.59593,                0.40441,                0.87966,                0.71349,                0.27574,                0.33844,                0.21047,                 1.0102,                 1.0333,                 1.0797,             0.00032586,             0.00032586,             0.00032586
                    276,                0.65806,                 0.4475,                0.89568,                 0.4796,                0.33746,                0.33456,                0.20522,                 1.0024,                  1.051,                 1.0767,             0.00032445,             0.00032445,             0.00032445
                    277,                 0.6008,                 0.3987,                0.89582,                0.52797,                0.33191,                0.33378,                0.20544,                0.99506,                 1.0639,                  1.069,             0.00032303,             0.00032303,             0.00032303
                    278,                0.60615,                0.41351,                0.87167,                0.52906,                0.34598,                0.32714,                0.20338,                0.99625,                  1.071,                 1.0723,             0.00032161,             0.00032161,             0.00032161
                    279,                0.60697,                0.42139,                0.88417,                 0.5476,                0.33743,                0.33403,                0.20552,                0.99342,                  1.046,                 1.0629,              0.0003202,              0.0003202,              0.0003202
                    280,                0.60011,                0.40005,                 0.8761,                0.41309,                0.31879,                0.32944,                0.20562,                 1.0001,                 1.0436,                 1.0696,             0.00031878,             0.00031878,             0.00031878
                    281,                0.62728,                0.42491,                0.87265,                0.48205,                0.31065,                0.33474,                0.20803,                 1.0046,                 1.0361,                 1.0728,             0.00031737,             0.00031737,             0.00031737
                    282,                0.61032,                0.42035,                0.88956,                0.59219,                0.29481,                0.32746,                0.19742,                  1.005,                 1.0575,                 1.0792,             0.00031595,             0.00031595,             0.00031595
                    283,                0.66752,                0.44209,                0.90482,                0.61112,                 0.3092,                0.31655,                0.19403,                 1.0024,                 1.0703,                 1.0722,             0.00031453,             0.00031453,             0.00031453
                    284,                0.61107,                0.42573,                0.87756,                0.52758,                0.33705,                0.32131,                0.19945,                0.99195,                 1.0487,                 1.0612,             0.00031312,             0.00031312,             0.00031312
                    285,                0.62384,                0.43088,                0.87965,                0.54559,                0.31737,                0.31271,                0.19862,                 1.0026,                 1.0623,                 1.0667,              0.0003117,              0.0003117,              0.0003117
