                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                0.00503,                 5.3463,                 1.2191,                0.68386,                0.60109,                0.64592,                0.33817,                0.00607,                 5.5039,                 1.2747,             0.00038033,             0.00038033,             0.00038033
                     60,                0.00502,                 5.3761,                 1.2174,                0.66382,                0.59768,                0.63712,                0.34291,                0.00585,                 5.4266,                 1.2617,             0.00037458,             0.00037458,             0.00037458
                     61,                0.00515,                 5.4681,                 1.2233,                0.65624,                0.60722,                0.64417,                 0.3468,                0.00589,                 5.4278,                 1.2577,             0.00036883,             0.00036883,             0.00036883
                     62,                0.00515,                 5.3201,                 1.2323,                0.65969,                0.60059,                0.64199,                0.33634,                0.00606,                 5.4913,                 1.2762,             0.00036308,             0.00036308,             0.00036308
                     63,                0.00519,                 5.4153,                 1.2672,                0.66631,                0.61859,                0.65066,                 0.3451,                 0.0061,                 5.4002,                 1.2905,             0.00035732,             0.00035732,             0.00035732
                     64,                0.00514,                 5.5942,                 1.2589,                0.67167,                0.56099,                0.62598,                0.34432,                0.00568,                 5.5317,                 1.2254,             0.00035157,             0.00035157,             0.00035157
                     65,                0.00493,                  4.954,                 1.2217,                0.68983,                0.57575,                0.64011,                0.33915,                0.00607,                 5.4467,                 1.2803,             0.00034582,             0.00034582,             0.00034582
                     66,                  0.005,                 5.1766,                 1.1953,                0.64532,                0.63014,                0.64729,                0.34286,                0.00596,                 5.3669,                 1.2692,             0.00034006,             0.00034006,             0.00034006
                     67,                0.00495,                 5.2331,                 1.2265,                0.66851,                0.57454,                0.62285,                0.32621,                 0.0061,                 5.8013,                 1.2845,             0.00033431,             0.00033431,             0.00033431
                     68,                 0.0051,                  5.354,                 1.2426,                0.63272,                0.60193,                0.61603,                0.33154,                0.00588,                 5.8089,                 1.2493,             0.00032856,             0.00032856,             0.00032856
                     69,                0.00505,                 5.2478,                 1.2175,                0.68135,                0.58533,                0.64195,                0.34197,                0.00586,                 5.3602,                 1.2489,             0.00032281,             0.00032281,             0.00032281
                     70,                0.00501,                 5.2464,                 1.2134,                0.71522,                0.59937,                0.65502,                   0.35,                 0.0059,                 5.2999,                 1.2638,             0.00031705,             0.00031705,             0.00031705
                     71,                  0.005,                 4.9459,                 1.2086,                0.65114,                0.64047,                0.64496,                0.34605,                0.00594,                 5.3502,                 1.2631,              0.0003113,              0.0003113,              0.0003113
                     72,                0.00507,                 5.1918,                 1.2448,                0.67505,                 0.6149,                0.64339,                0.34621,                0.00583,                 5.3571,                 1.2465,             0.00030555,             0.00030555,             0.00030555
                     73,                0.00503,                 5.1721,                   1.19,                0.64217,                0.63097,                0.65087,                0.34347,                  0.006,                 5.4117,                 1.2702,             0.00029979,             0.00029979,             0.00029979
                     74,                0.00488,                 4.8162,                 1.1863,                0.67471,                0.59084,                 0.6299,                0.33678,                0.00594,                 5.5832,                 1.2678,             0.00029404,             0.00029404,             0.00029404
                     75,                0.00511,                 5.1869,                 1.2344,                0.68405,                0.60138,                0.65506,                0.35017,                0.00585,                 5.2997,                 1.2537,             0.00028829,             0.00028829,             0.00028829
                     76,                0.00514,                 5.0835,                   1.22,                0.65239,                0.61892,                0.64751,                 0.3489,                0.00588,                 5.4043,                   1.27,             0.00028254,             0.00028254,             0.00028254
                     77,                0.00501,                 5.3254,                 1.2335,                0.67628,                0.59155,                0.63397,                0.34204,                0.00589,                 5.6067,                  1.259,             0.00027678,             0.00027678,             0.00027678
                     78,                0.00509,                 5.3313,                  1.224,                0.70083,                0.57574,                0.63807,                0.34768,                0.00577,                 5.4874,                 1.2523,             0.00027103,             0.00027103,             0.00027103
                     79,                0.00498,                 5.0598,                 1.2087,                0.70707,                0.58202,                0.62438,                 0.3401,                0.00575,                 5.8148,                 1.2538,             0.00026528,             0.00026528,             0.00026528
                     80,                  0.005,                 5.2415,                 1.2119,                0.66765,                0.57272,                0.62216,                0.33611,                0.00583,                 5.7607,                 1.2557,             0.00025952,             0.00025952,             0.00025952
                     81,                0.00493,                 4.8296,                 1.2063,                0.69045,                0.59522,                0.64822,                0.35613,                0.00582,                 5.4058,                 1.2603,             0.00025377,             0.00025377,             0.00025377
                     82,                0.00489,                 4.9391,                 1.2005,                0.65911,                0.60597,                 0.6474,                0.35702,                0.00572,                 5.4447,                 1.2462,             0.00024802,             0.00024802,             0.00024802
                     83,                0.00496,                 4.9181,                 1.2266,                0.67847,                0.61692,                0.64182,                 0.3482,                0.00577,                  5.451,                 1.2497,             0.00024227,             0.00024227,             0.00024227
                     84,                0.00499,                 5.1233,                 1.2215,                0.68228,                0.61261,                0.66372,                0.35692,                0.00584,                 5.2192,                 1.2528,             0.00023651,             0.00023651,             0.00023651
                     85,                0.00493,                 4.7711,                 1.1966,                0.68518,                0.60277,                0.64521,                0.36095,                0.00563,                  5.221,                 1.2233,             0.00023076,             0.00023076,             0.00023076
