                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                0.87679,                0.66683,                0.96852,                0.65339,                0.61667,                0.63739,                0.40809,                 1.0166,                0.89025,                 1.0454,             0.00056033,             0.00056033,             0.00056033
                    107,                0.85923,                0.67068,                0.96689,                0.70924,                0.59377,                0.65727,                0.42024,                 1.0049,                0.82608,                 1.0601,             0.00055887,             0.00055887,             0.00055887
                    108,                0.86076,                 0.6743,                0.97502,                 0.7281,                0.55827,                0.63653,                0.41076,                 1.0276,                0.84885,                 1.0577,             0.00055741,             0.00055741,             0.00055741
                    109,                0.89458,                0.67477,                0.99458,                0.68212,                0.58995,                0.63318,                0.40919,                 1.0151,                0.83134,                 1.0667,             0.00055594,             0.00055594,             0.00055594
                    110,                 0.8832,                0.65282,                0.99245,                0.62802,                0.63997,                0.62782,                0.40232,                 1.0202,                0.88259,                 1.0514,             0.00055481,             0.00055481,             0.00055481
                    111,                0.89633,                0.62907,                0.98216,                0.65634,                0.60968,                0.62352,                0.40793,                  1.019,                0.87288,                 1.0506,             0.00055335,             0.00055335,             0.00055335
                    112,                0.85669,                0.62283,                0.98068,                0.66024,                0.56371,                0.62276,                0.39881,                 1.0304,                0.89412,                 1.0602,             0.00055189,             0.00055189,             0.00055189
                    113,                0.89434,                0.66131,                0.98867,                0.67215,                0.59184,                0.63834,                0.41938,                 1.0103,                0.87441,                 1.0595,             0.00055043,             0.00055043,             0.00055043
                    114,                   0.83,                0.63855,                0.95737,                0.71124,                0.58182,                0.64955,                0.42032,                 1.0029,                0.80903,                 1.0468,             0.00054897,             0.00054897,             0.00054897
                    115,                0.83317,                0.58879,                0.98073,                0.65802,                0.60656,                 0.6416,                 0.4154,                0.99145,                0.89707,                 1.0427,             0.00054751,             0.00054751,             0.00054751
                    116,                0.87706,                0.67468,                 0.9626,                0.67195,                0.61568,                0.65288,                  0.426,                 1.0034,                0.83781,                 1.0409,             0.00054639,             0.00054639,             0.00054639
                    117,                0.85242,                0.60295,                0.97019,                0.64567,                 0.6341,                0.64608,                 0.4183,                 1.0067,                0.84604,                 1.0534,             0.00054494,             0.00054494,             0.00054494
